9203;# doc = hse_day.2.txt;;;;;;;;;;;;;;;;
9204;# speaker = Катя;;;;;;;;;;;;;;;;
9205;# sent = 760;;;;;;;;;;;;;;;;
10179;</distinct>;;;;;;;;;;;;;;;;
10180;;у;У;PR;;; что  _у_ меня не получилось;у;;;;;;PR;У;PR;У
10181;;меня;Я;SPRO sg 1p - gen;;;что  у _меня_ не получилось н;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
10182;;не;НЕ;PART;;; у меня _не_ получилось н ..;е;н;;;;;PART;НЕ;PART;Е
10183;;получилось;ПОЛУЧИТЬСЯ;V pf praet sg indic n -;;;у меня не _получилось_ н .. на;ь;с;о;л;и;ч;V;ПОЛУЧИТЬСЯ;V pf praet sg indic n -;Я
10184;;н;НА;PR;;;меня не получилось _н_ .. на него;н;;;;;;PR;НА;PR;А
10185;;..;..;PUNCT;;;;;;;;;;PUNCT;;;
10186;;на;НА;PR;;;получилось н .. _на_ него пойти .;а;н;;;;;PR;НА;PR;А
10187;;него;ОН;SPRO sg 3p m acc;;;н .. на _него_ пойти . ;о;г;е;н;;;SPRO;ОН;SPRO sg 3p m acc;Н
10188;;пойти;ПОЙТИ;V pf - - inf - -;;;.. на него _пойти_ .  ;и;т;й;о;п;;V;ПОЙТИ;V pf - - inf - -;И
10189;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
10190;;;;;;;;;;;;;;;;;
10191;# sent = 816;;;;;;;;;;;;;;;;
10192;;Проводила;ПРОВОДИТЬ;V pf praet sg indic f -;;;.   _Проводила_ ребят до концерта;а;л;и;д;о;в;V;ПРОВОДИТЬ;V ipf praet sg indic f -;Ь
10193;;ребят;РЕБЯТА;S - anim gen pl;;;  Проводила _ребят_ до концерта ,;т;я;б;е;р;;S;РЕБЯТА;S - anim gen pl;А
10194;;до;ДО;PR;;; Проводила ребят _до_ концерта , до;о;д;;;;;PR;ДО;PR;О
10195;;концерта;КОНЦЕРТ;S m inan gen sg;;;Проводила ребят до _концерта_ , до туда;а;т;р;е;ц;н;S;КОНЦЕРТ;S m inan gen sg;Т
10196;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10197;;до;ДО;PR;;;до концерта , _до_ туда , и;о;д;;;;;PR;ДО;PR;О
10198;;туда;ТУДА;ADVPRO;;;концерта , до _туда_ , и ...;а;д;у;т;;;ADV;ТУДА;ADV -;А
10199;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10200;;и;И;CONJ;;;до туда , _и_ ... пошла через;и;;;;;;CONJ;И;CONJ;И
10201;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
10202;;пошла;ПОЙТИ;V pf praet sg indic f -;;;, и ... _пошла_ через весь Парк;а;л;ш;о;п;;V;ПОЙТИ;V pf praet sg indic f -;И
10203;;через;ЧЕРЕЗ;PR;;;и ... пошла _через_ весь Парк Горького;з;е;р;е;ч;;PR;ЧЕРЕЗ;PR;З
10204;;весь;ВЕСЬ;APRO - acc sg plen m inan;;;... пошла через _весь_ Парк Горького обратно;ь;с;е;в;;;APRO;ВЕСЬ;A - acc sg plen m inan;Ь
10205;;Парк;ПАРК;S m inan acc sg;;;пошла через весь _Парк_ Горького обратно ,;к;р;а;п;;;S;ПАРК;S m inan nom sg;К
10206;;Горького;ГОРЬКИЙ;S famn m anim gen sg;;;через весь Парк _Горького_ обратно , еще;о;г;о;к;ь;р;S;ГОРЬКИЙ;S m anim gen sg;Й
10207;;обратно;ОБРАТНО;ADV -;;;весь Парк Горького _обратно_ , еще встретила;о;н;т;а;р;б;ADV;ОБРАТНО;ADV -;О
10208;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10209;;еще;ЕЩЕ;ADV -;;;Горького обратно , _еще_ встретила часть своих;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
10210;;встретила;ВСТРЕТИТЬ;V pf praet sg indic f -;;;обратно , еще _встретила_ часть своих одногруппников;а;л;и;т;е;р;V;ВСТРЕТИТЬ;V pf praet sg indic f -;Ь
10211;;часть;ЧАСТЬ;S f inan acc sg;;;, еще встретила _часть_ своих одногруппников .;ь;т;с;а;ч;;S;ЧАСТЬ;S f inan nom sg;Ь
10212;;своих;СВОЙ;APRO - acc pl plen - -;;;еще встретила часть _своих_ одногруппников . ;х;и;о;в;с;;APRO;СВОЙ;A - gen pl plen - -;Й
10213;;одногруппников;ОДНОГРУППНИК;S m anim gen pl;;;встретила часть своих _одногруппников_ .  ;в;о;к;и;н;п;S;ОДНОГРУППНИК;S m anim acc pl;К
10214;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
10215;;;;;;;;;;;;;;;;;
10216;# sent = 817;;;;;;;;;;;;;;;;
10217;;Одна;ОДИН;ANUM - nom sg plen f -;;;.   _Одна_ девочка тоже сказала;а;н;д;о;;;ANUM;ОДИН;A - nom sg plen f -;Н
10218;;девочка;ДЕВОЧКА;S f anim nom sg;;;  Одна _девочка_ тоже сказала ,;а;к;ч;о;в;е;S;ДЕВОЧКА;S f anim nom sg;А
10219;;тоже;ТОЖЕ;PART;;; Одна девочка _тоже_ сказала , что;е;ж;о;т;;;PART;ТОЖЕ;PART;Е
10220;;сказала;СКАЗАТЬ;V pf praet sg indic f -;;;Одна девочка тоже _сказала_ , что она;а;л;а;з;а;к;V;СКАЗАТЬ;V pf praet sg indic f -;Ь
10221;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10222;;что;ЧТО;CONJ;;;тоже сказала , _что_ она не может;о;т;ч;;;;CONJ;ЧТО;CONJ;О
10223;;она;ОНА;SPRO sg 3p f nom;;;сказала , что _она_ не может идти;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
10224;;не;НЕ;PART;;;, что она _не_ может идти ,;е;н;;;;;PART;НЕ;PART;Е
10225;;может;МОЧЬ;V ipf praes sg indic - 3p;;;что она не _может_ идти , поэтому;т;е;ж;о;м;;V;МОЧЬ;V ipf praes sg indic - 3p;Ь
10226;;идти;ИДТИ;V ipf - - inf - -;;;она не может _идти_ , поэтому рада;и;т;д;и;;;V;ИДТИ;V ipf - - inf - -;И
10227;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10228;;поэтому;ПОЭТОМУ;ADVPRO;;;может идти , _поэтому_ рада , что;у;м;о;т;э;о;ADV;ПОЭТОМУ;ADV -;У
10229;;рада;РАД;A - - sg brev f -;;;идти , поэтому _рада_ , что встретила;а;д;а;р;;;A;РАД;A - - sg brev f -;Д
10230;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10231;;что;ЧТО;CONJ;;;поэтому рада , _что_ встретила меня ,;о;т;ч;;;;CONJ;ЧТО;CONJ;О
10232;;встретила;ВСТРЕТИТЬ;V pf praet sg indic f -;;;рада , что _встретила_ меня , аа;а;л;и;т;е;р;V;ВСТРЕТИТЬ;V pf praet sg indic f -;Ь
10233;;меня;Я;SPRO sg 1p - acc;;;, что встретила _меня_ , аа и;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
10234;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
10235;;аа;А;INTJ;;;встретила меня , _аа_ и мы пошли;а;а;;;;;INTJ;АА;NONLEX;А
10236;;и;И;CONJ;;;меня , аа _и_ мы пошли с;и;;;;;;CONJ;И;CONJ;И
10237;;мы;МЫ;SPRO pl 1p - nom;;;, аа и _мы_ пошли с …;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom;Ы
10238;;пошли;ПОЙТИ;V pf praet pl indic - -;;;аа и мы _пошли_ с … к;и;л;ш;о;п;;V;ПОЙТИ;V pf praet pl indic - -;И
10239;;с;С;PR;;;и мы пошли _с_ … к ней;с;;;;;;PR;С;PR;С
10240;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
10241;;к;К;PR;;;пошли с … _к_ ней в сторону;к;;;;;;PR;К;PR;К
10242;;ней;ОНА;SPRO sg 3p f dat;;;с … к _ней_ в сторону метро;й;е;н;;;;SPRO;ОНА;SPRO sg 3p f loc;А
10243;;в;В;PR;;;… к ней _в_ сторону метро …;в;;;;;;PR;В;PR;В
10244;;сторону;СТОРОНА;S f inan acc sg;;;к ней в _сторону_ метро … ну;у;н;о;р;о;т;S;СТОРОНА;S f inan acc sg;А
10245;;метро;МЕТРО;S n inan gen sg;;;ней в сторону _метро_ … ну и;о;р;т;е;м;;S;МЕТРО;S n inan nonflex -;О
10246;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
10247;;ну;НУ;PART;;;сторону метро … _ну_ и вот так;у;н;;;;;PART;НУ;PART;У
10248;;и;И;CONJ;;;метро … ну _и_ вот так …;и;;;;;;CONJ;И;CONJ;И
10249;;вот;ВОТ;PART;;;… ну и _вот_ так … ;т;о;в;;;;PART;ВОТ;PART;Т
10250;;так;ТАК;PART;;;ну и вот _так_ …  ;к;а;т;;;;ADV;ТАК;ADV -;К
10251;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
10252;;;;;;;;;;;;;;;;;
10253;# sent = 818;;;;;;;;;;;;;;;;
10254;#  #;;;;;;;;;;;;;;;;
10254;#  #;;;;;;;;;;;;;;;;
10254;#  #;;;;;;;;;;;;;;;;
10254;#  #;;;;;;;;;;;;;;;;
10254;#  #;;;;;;;;;;;;;;;;
10254;#  #;;;;;;;;;;;;;;;;
10254;#  #;;;;;;;;;;;;;;;;
10254;#  #;;;;;;;;;;;;;;;;
